Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
01/12/2021,128.01083374023438,95.36000061035156,3120.830078125,33.02424240112305,45.33438491821289,64.69446563720703,44.58361053466797,9.731001853942871,1746.550048828125,39.01512145996094,25.24163055419922,117.61034393310547,51.89439392089844,136.94920349121094,74.03380584716797,213.1433563232422,134.72982788085938,104.02999877929688,26.687725067138672,54.704586029052734
01/13/2021,130.08802795410156,91.77999877929688,3165.889892578125,32.82801818847656,45.10070037841797,64.87883758544922,44.164939880371094,9.731001853942871,1754.4000244140625,39.07420349121094,25.046791076660156,115.52593231201172,55.51062774658203,137.076171875,73.79940032958984,214.54165649414062,135.1994171142578,103.88999938964844,26.557771682739258,54.51351547241211
01/14/2021,128.12017822265625,90.79000091552734,3127.469970703125,33.34800720214844,45.30517578125,66.96513366699219,43.960472106933594,10.119048118591309,1740.1800537109375,40.17710494995117,24.9591121673584,117.39188385009766,57.75250244140625,137.87704467773438,74.68819427490234,211.24925231933594,131.88731384277344,103.41999816894531,27.18899154663086,54.49440383911133
01/15/2021,126.36100769042969,88.20999908447266,3104.25,32.386512756347656,44.37044143676758,62.32677459716797,44.23309326171875,9.78075122833252,1736.18994140625,39.999847412109375,24.520719528198242,116.86396789550781,56.12471008300781,135.4060516357422,73.48685455322266,210.88230895996094,128.48277282714844,102.05000305175781,27.07759666442871,54.819236755371094
01/19/2021,127.04679107666016,89.44999694824219,3120.760009765625,32.15105056762695,44.613861083984375,61.802772521972656,43.99941635131836,9.969799995422363,1790.8599853515625,41.39817428588867,24.49149513244629,117.4374008178711,56.52434158325195,134.82005310058594,73.24268341064453,214.64080810546875,130.1388397216797,102.2300033569336,26.873382568359375,54.50395584106445
01/20/2021,131.22105407714844,88.75,3263.3798828125,31.729171752929688,41.371517181396484,61.37580490112305,44.14546585083008,10.805590629577637,1886.9000244140625,41.92008590698242,24.549949645996094,118.4022445678711,57.18715286254883,132.79835510253906,73.0961685180664,222.4751434326172,133.54087829589844,102.88999938964844,26.882659912109375,54.704586029052734
01/21/2021,136.03140258789062,91.52999877929688,3306.989990234375,31.169939041137695,41.14757537841797,60.03669738769531,43.92152786254883,11.472234725952148,1891.25,41.29970169067383,24.705820083618164,119.831298828125,60.88136672973633,131.6849365234375,72.95943450927734,223.0998992919922,138.55398559570312,102.55000305175781,26.761985778808594,54.714141845703125
01/22/2021,138.21791076660156,92.79000091552734,3292.22998046875,30.95409393310547,40.826263427734375,59.512699127197266,43.59048080444336,11.462285041809082,1901.050048828125,40.71870803833008,24.618141174316406,107.96194458007812,55.22795486450195,130.669189453125,72.40271759033203,224.07174682617188,137.00535583496094,101.11000061035156,26.854814529418945,54.90522003173828
01/25/2021,142.0443115234375,94.12999725341797,3294.0,30.571460723876953,40.21284103393555,58.7655143737793,43.843631744384766,11.233436584472656,1899.4000244140625,39.33023452758789,24.374589920043945,107.93464660644531,54.03879165649414,129.0381317138672,70.6934814453125,227.6219940185547,136.4133758544922,99.27999877929688,27.02190399169922,55.81281661987305
01/26/2021,142.28286743164062,94.70999908447266,3326.1298828125,30.355615615844727,40.251792907714844,59.10514450073242,44.06756591796875,11.13393783569336,1917.239990234375,40.649776458740234,23.984909057617188,111.49362182617188,53.814605712890625,128.51075744628906,69.5507583618164,230.39874267578125,134.23526000976562,99.70999908447266,27.615995407104492,54.045379638671875
01/27/2021,141.18960571289062,88.83999633789062,3232.580078125,29.266582489013672,38.77180099487305,57.639892578125,44.49597930908203,10.735941886901855,1830.7900390625,41.00428009033203,24.208974838256836,111.47542572021484,52.23554992675781,124.87751770019531,66.82575988769531,230.9639892578125,129.0647735595703,97.0,27.04974937438965,52.669647216796875
01/28/2021,136.25003051757812,87.5199966430664,3237.6201171875,29.747325897216797,39.618900299072266,58.55203628540039,44.14546585083008,10.666293144226074,1863.1099853515625,40.4429817199707,24.22846031188965,109.29997253417969,54.652870178222656,127.07503509521484,68.05291748046875,236.94386291503906,130.39610290527344,97.6500015258789,26.73413848876953,52.89893341064453
01/29/2021,131.15147399902344,85.63999938964844,3206.199951171875,29.08997917175293,39.07927322387695,56.7513427734375,43.40549087524414,10.47724437713623,1835.739990234375,39.47794723510742,23.71213150024414,108.41706085205078,54.107025146484375,125.66862487792969,65.82441711425781,230.03179931640625,129.78414916992188,95.70999908447266,26.57633399963379,52.306602478027344
02/01/2021,133.318115234375,87.66000366210938,3342.8798828125,29.394123077392578,39.70720672607422,57.181941986083984,44.20388412475586,10.775741577148438,1901.3499755859375,39.53702926635742,23.84851837158203,109.71868896484375,55.25719451904297,126.5964584350586,66.43307495117188,237.65785217285156,132.25448608398438,98.52999877929688,26.594898223876953,51.857582092285156
02/02/2021,134.16293334960938,88.86000061035156,3380.0,30.44391441345215,40.080039978027344,58.30738067626953,44.622554779052734,10.805590629577637,1927.510009765625,32.752220153808594,24.247943878173828,108.71743774414062,56.53409194946289,130.49339294433594,69.65312194824219,237.51902770996094,135.44920349121094,99.23999786376953,26.49279022216797,52.06776428222656
02/03/2021,133.1193389892578,87.88999938964844,3312.530029296875,30.9835262298584,40.28608703613281,59.7949104309082,44.56413650512695,11.143887519836426,2070.070068359375,32.50603485107422,24.579172134399414,108.42615509033203,56.2221794128418,131.98770141601562,69.30950927734375,240.98004150390625,135.18692016601562,111.30999755859375,26.464941024780273,52.34482192993164
02/04/2021,136.5482177734375,87.83999633789062,3331.0,31.88614845275879,41.43403244018555,61.076927185058594,46.00514602661133,11.31303596496582,2062.3701171875,31.570541381835938,25.280601501464844,110.15560150146484,57.651954650878906,135.02516174316406,70.9686279296875,239.99826049804688,136.52325439453125,110.87999725341797,26.817684173583984,52.67919921875
02/05/2021,136.1251678466797,87.9000015258789,3352.14990234375,31.75860595703125,41.2378044128418,61.2432975769043,46.81327819824219,11.452335357666016,2098.0,33.1756477355957,25.47544288635254,110.85647583007812,57.05376434326172,134.76145935058594,71.88162994384766,240.18667602539062,135.79141235351562,116.70999908447266,26.854814529418945,52.85116958618164
02/08/2021,136.2744903564453,91.47000122070312,3322.93994140625,32.46500778198242,41.1593132019043,62.290443420410156,47.65061569213867,11.502084732055664,2092.909912109375,34.8989372253418,26.595773696899414,112.51307678222656,58.01478958129883,136.87106323242188,72.8731689453125,240.45443725585938,144.26150512695312,115.62000274658203,26.70629119873047,52.59321212768555
02/09/2021,135.37864685058594,90.91000366210938,3305.0,32.32765197753906,41.169124603271484,61.77176284790039,47.22221374511719,11.870230674743652,2083.510009765625,35.834434509277344,26.391191482543945,112.62377166748047,57.642147064208984,136.3241424560547,72.88298797607422,241.74363708496094,142.50804138183594,112.63999938964844,26.56705093383789,52.545448303222656
02/10/2021,134.7615203857422,92.3499984741211,3286.580078125,32.357086181640625,40.95327377319336,62.26108169555664,45.99541091918945,11.701082229614258,2095.3798828125,35.04664993286133,26.449642181396484,112.75289916992188,57.72059631347656,136.4022674560547,72.97134399414062,240.80154418945312,147.51365661621094,113.30999755859375,26.502071380615234,52.50722885131836
02/11/2021,134.50274658203125,92.66000366210938,3262.1298828125,32.258975982666016,41.33591842651367,61.85005569458008,46.32645034790039,11.392635345458984,2095.889892578125,35.066341400146484,26.673709869384766,111.526123046875,59.485755920410156,136.0213623046875,72.37249755859375,242.45765686035156,152.37442016601562,113.97000122070312,26.632030487060547,52.16329574584961
02/12/2021,134.74160766601562,93.7699966430664,3277.7099609375,32.73971939086914,41.13969039916992,62.270870208740234,46.044090270996094,11.392635345458984,2104.110107421875,35.80488967895508,26.780874252319336,111.4246597290039,60.613494873046875,137.95518493652344,73.24622344970703,242.9534912109375,149.48194885253906,113.52999877929688,26.73413848876953,51.78115463256836
